,name,class_id,reviews,label
2093,필리포 인자기,101,"월딱은 아니고, 거진 챌딱이지 기다려라 내가 제대로 겜 안했어서 그런데이번에 슈챔간다 진짜.",-1
2094,필리포 인자기,101,만추박습니다. 존경합니다.,-1
2095,필리포 인자기,101,또봐.. 나는 구라다고 한적이없는데 상상나래 펼치고 이미 탕탕 끝이잖아.. 대화가 안된다고 이게 대화냐,-1
2096,필리포 인자기,101,그래서 월딱이에요 선생님,-1
2097,필리포 인자기,101,차라리 콘 라울을 쓴다 ㄹㅇ,-1
2098,필리포 인자기,101,25급여인데 24급여 이하 대장 공격수들보다 구리다는것부터 개 쓰레기 인증이죠~,-1
2099,필리포 인자기,101,신보석 원창연 사형선고..,-1
2100,필리포 인자기,101,네이값이라는데 인자기 팀 성적은 좋았지만 개인기록은 리그 득점왕 한번밖에 못했다는거.... 최강의 팀 유벤투스와 acmilan에서도 항상 서브 아니면 조커로만 쓰녔고 붙박이 주전이였던 적은 없었던것....,-1
2101,필리포 인자기,101,그리고 프로게이머말이 객관적이지못하다생각하면걍평생고집부리면서 갈길가시면될듯,-1
2102,필리포 인자기,101,도망가세요 수문장 한명더있음 유우아말고,-1
2103,필리포 인자기,101,오오 연예인답글 감사합니다인자기사서써볼게요 자게가서 제 구단올린 게시글 보시면 그정도 똥값+병SIN 아이콘 사서 써볼수있습니다 ㅎㅎ써보고 후기남길게요!!,-1
2104,필리포 인자기,101,안써본놈들만 구리다고 하고있죠. 돈이없어 인자기를 못써보고있으니.,-1
2105,필리포 인자기,101,이상하네... 나는 ㅈ ㄴ 좋게 쓰고있는데;; 1경기당 거의 1골은 박아주던데..솔직히 여기 써보고 진짜 썩콘 거리는지 알고싶네;,-1
2106,필리포 인자기,101,아이콘 1위 당첨 입니다. 제일 안좋은 구구콘 1위 입니다. 사는 순간 5초만에 이적시장 이구요감성은 무슨 걍 아무 씨즌 5카 달리기 116 나오는 3천만원 짜리랑 비슷함,-1
2107,필리포 인자기,101,솁첸 게시판으로 얼른 꺼져주세요^^,-1
2108,필리포 인자기,101,인자기콘보다 콘비에이라 스트로넣으니까 더 좋네요태클들어올까봐 미리 말하는데 유우 뭐시기님 그지주제에 콘비 스트로 안써봤으면 일단 아닥하세요.스트에서 콘비>>>>>콘자기 공식입니다.,-1
2109,필리포 인자기,101,휴 인자기 안사고 맥 솁첸 은카 사서 행복피파중~~은카 풀케미 받으니 인자기는 그냥 압살 ㅎㅎ유우아오이님 인자기 계속 써주세용,-1
2110,필리포 인자기,101,이 정도면 진짜 정신병자인듯,-1
2111,필리포 인자기,101,미페충 따지지말지어다 아멘,-1
2112,필리포 인자기,101,아니 미페가 이게 뭐야... 좀비같음,-1
2113,필리포 인자기,101,검색해보니 잘만나오는데..; 왜저러시지,-1
2114,필리포 인자기,101,글 확인이나 해보고 개소리 지껄이세요진심으로 님이 안쓰럽네요현실에 사시길,-1
2115,필리포 인자기,101,이 게시판의 특징 간략 버전인자기 까는놈들중 제대로 인자기 써본놈 1색히도 없음 인증한놈 1놈도 없음 이것이 팩트. 끝,-1
2116,필리포 인자기,101,빵신들 허구한 날 망겜가지고 아직까지도 싸우고있네 ㅉㅉ,-1
2117,필리포 인자기,101,인자기 평가 없을까봐 걱정했다가 개많아서 아싸리 하고 들어왔더만 야발 그냥 싸우는 글이었어,-1
2118,필리포 인자기,101,학력 유우아오이 압승,-1
2119,필리포 인자기,101,니가 어케 생각하건 내 시즌등급표에는 챌린저가 월클등급보다 훨 많은 갯수가 찍혀있단다^^,-1
2120,필리포 인자기,101,독일어과 철병이 패드립치는 부모드립퍼들.,-1
2121,필리포 인자기,101,ㅋㅋ ㄹㅇ 중대 나와서 공뭔하는게 뭔 자랑이라고,-1
2122,필리포 인자기,101,중앙대 출신 공무원이 자랑이라고 글쓰는게 급식같네.. 나도 중대지만 민망하다..,-1
2123,필리포 인자기,101,급식들 많아서 퀄이 떨어짐,-1
2124,필리포 인자기,101,저도흘리는중,-1
2125,필리포 인자기,101,내가 요즘 하도 재밌는게 없어서여기 구경온다~유우 등판해라~,-1
2126,필리포 인자기,101,유우아오이 챌딱이 아니라 월딱이다.득점/강화자랑게시판에 들어가면 인증글 있음우선 유우아오이가 인자기를 칭찬하는 시즌이 20년 3차 시즌이었다. 이때 유우아오이 티어는 월클 1부이다.자 그럼 판수를 봐보자!63승 41무 61패다. 총 165판이다. 165판동안 챌 3부를 달성한 적이 없다. 챌딱은 무슨 월딱이다.,-1
2127,필리포 인자기,101,크루이프일듯 인자기는써보고 크루이프는 안써봣지만 크루이프일듯함,-1
2128,필리포 인자기,101,자세히 오래 보아야 하는건가요 유우아오이님저는 그런 고생 들여가면서 피파 하기는 싫네용 ㅋㅋㄹ삥뽕,-1
2129,필리포 인자기,101,ㄴㄴㄴ 인자기 진짜 개 진심 존 나 좋음 써보면 앎 진심 농담아니고 개 좋음 진심 미 친듯이 좋음그리고 본인은 월딱이 아니라 챌딱임챌마감을 훨씬 많이함ㅇㅇ,-1
2130,필리포 인자기,101,침투를안한대 ㅋㅋㅋㅋ 독일어야 넌 챌은커녕 아직 은장도 못갔잖어,-1
2131,필리포 인자기,101,네 다음 월딱이 유우아오이님,-1
2132,필리포 인자기,101,얘는 지 논리 딸리면 반박못하니깐 이 댓글만 복붙해서 계속 올리네 ㅋㅋㅋ,-1
2133,필리포 인자기,101,아 패드리퍼군,-1
2134,필리포 인자기,101,챌 구간만 가도 침투 원툴 공격수는 개털리기 마련임 ㅋㅋ,-1
2135,필리포 인자기,101,진짜 수수료 너무아깝고 화 ㅈㄴ나서 글쓰는데 진짜 인자기애ㅡ미 ㅈㄴ죽이고싶다 시ㅡ발럼 dm으로 쌍욕 ㅈㄴ박아야지 진짜 괘씸한쓰레기년 약발3에 개인기3성일때부터 알아봤어야했는데 개씨ㅡ발진짜,-1
2136,필리포 인자기,101,느그가 못하는거임ㅋ 아님 전술이 이상하던가,-1
2137,필리포 인자기,101,침투 좆도안하던데ㅋ,-1
2138,필리포 인자기,101,유우아오이 반박못함 팩트 종결,-1
2139,필리포 인자기,101,병먹금병신에게는 먹이주는것 금지~!,-1
2140,필리포 인자기,101,유우아오이님 이런 짧은 댓글들의 요지도 파악못하는데최종학력과 수능국어 점수가 심히 의심스럽습니다,-1
2141,필리포 인자기,101,인자기 축구 커리어나 인자기 본인을 욕하는 것도 아니고 필리포 인자기 여섯글자 적혀있는 데이터 욕하는거에 하나하나 반박해주는게 멋있으신듯,-1
2142,필리포 인자기,101,ㄹㅇㅋㅋ인자기고 뭐고 좃도 관심없는데,-1
2143,필리포 인자기,101,ㄴ 유우오아이야 아이디 뭔데 ㅋㅋㅋㅋ,-1
2144,필리포 인자기,101,"팩트) 인자기가 현대차고 호날두, 호나우두, 크레스포가 벤츠다성능이 좋은 차가 호호크지 어케하면 인자기가 벤츠노",-1
2145,필리포 인자기,101,월챌딱이 뭔 손가락 운운하고있노 ㅋㅋㅋ,-1
2146,필리포 인자기,101,안녕히가세요 라울님 멀리안갑니다^^,-1
2147,필리포 인자기,101,악플도 관심이란 말이있죠. 결국 인자기의 인기가 높다는 증거이긴 합니다,-1
2148,필리포 인자기,101,goa련 계속 깝치나보네 차단풀고 구겅해야겠다,-1
2149,필리포 인자기,101,와 대단하시네요... 인생 최대업적이신듯... 선수가 좋고 안좋고를 떠나서 뭔가 좀 안쓰럽네,-1
2150,필리포 인자기,101,걍 특출난 장점이없다.얘정도 골결.헤더.침투.슛 가성비 은카들 널리고널림. 그냥 사실상 감성값 빼면 아무것도없음.시즌카 써보면 알겠지만 인자기 특유의 그 기묘한 위치선정과 골냄새맡는건게임에서 구현불가능한듯. 그냥 무색무취 그자체,-1
2151,필리포 인자기,101,네 다음 푸스카스 게시판에서 팩트로 조리돌림 당하고 댓삭하고 정치질하는 방구석 백수 아재요 ㅋㅋㅋㅋ,-1
2152,필리포 인자기,101,네 푸스카스 게시판에서 팩트로 다구리 쳐 맞고 댓삭하고 정치질하는 앙지뉴띠님 ㅋㅋㅋ,-1
2153,필리포 인자기,101,팩트) 들어올 때마다 보여서 내가 외울정도인 애들중에 정상인 없음;좀 그만좀 싸워라 다른 리뷰 올라오는것좀 보게,-1
2154,필리포 인자기,101,ㅈㄴ 노잼 ㅋ,-1
2155,필리포 인자기,101,전형적인 병진이꽈 케이스.써본적은 없지만 인자기는 이언러쉬와 같은캐릭이다 병진 주장 뻘글^^ 대꾸의 가치도 없음,-1
2156,필리포 인자기,101,오 마지막 두줄 괜찮네요 응원합니다,-1
2157,필리포 인자기,101,스탑님 이런 댓글 쓰시면 그 분 발작해요,-1
2158,필리포 인자기,101,"그래픽 쪼가리에 목숨걸지말고 부모님과 대화라도 해보라는걸 패드립으로 인식해버리는 그쪽 수준이 딱 보이군요. 그래도 기분 나쁘셨다면 죄송합니당 ㅠㅠ 근데 정말 제 주위에, 제 바로 옆에 이런분들이 있을거란 생각에 약간 소름이 끼치고 무섭네용...ㅠㅠ 그래두 너무 인터넷만 하지마시구 밖에 나가서 신선한 공기라도 맞으면서 리프레쉬해보시는게 어떨까요!!",-1
2159,필리포 인자기,101,엥 저는 패드립을 한적이 없는데용역시 날조와 선동의 유우아오이님 답네용,-1
2160,필리포 인자기,101,"이 게시판에서 써보지도 않고 아무 이유없이 평가가 아닌 그냥 까는 글만 쓰는 아이디 목록 갈리오4위, 황알라, 이슬람꿀사과, 독일어과, 하마구조대, Dadaman인자기 까는게 중요한게 아니라 오로지 패드립만 치는 패륜아 아이이 목록소다1 독일어과 식스웩 --목록은 계속 추가됩니다. 믿고 걸러주세요.",-1
2161,필리포 인자기,101,인간말종은 너같은데ㅋㅋㅋ여기다가 인자기 변호하고 있는 거 보니까 할 짓 진짜 드럽게 없나보다제발 인생을 좀 살아 방 문  밖에 나가서 엄마랑 얘기도 좀 하고 아 못하네ㅋ 그럼 벽보고 하던가,-1
2162,필리포 인자기,101,이 소다1 이라는 아이디 계속해서 패드립만 하고 있습니다. 인자기를 좋아하건 아니건 패드립 유저 다들 신고좀 부탁드립니다.,-1
2163,필리포 인자기,101,님같은 환자에게 덕담까지 해주는 성인군자 같은데요,-1
2164,필리포 인자기,101,ㅇㅇ 구림 이 선수는근데 단 한명이 그 구린 사실을 덮으려고 아득바득 대꾸중이심,-1
2165,필리포 인자기,101,고인들 이런데서 들먹일 일은 아니구요님이 저한테 먼저 병진이라고 하셨잖아요진짜 정신병 있나,-1
2166,필리포 인자기,101,결국 기승전 티어네 ㅋㅋ 본인이 말한 딱 그만큼 챔에서 슈챔 못넘어가서 ㅂㄷㅂㄷ할것도 내가 생각해 주겠습니다. 님이 짱이세요!! 짝짝짝~,-1
2167,필리포 인자기,101,깝친다는 소리는 듣기 그러면서 티어비하는 잘도 하시네요 ㅋㅋ 그게 티어부심이고 그만큼 실제인생이 얼마나 피폐한지 나오는겁니다.그거말고 내세울게 없으니까 ㅋㅋㅋ 그나마 만족한 삶을 사는 제가 참아야죠뭐 ㅋㅋ,-1
2168,필리포 인자기,101,정신병이 있나 의심 될 정도네 조금 무섭다제발 방구석에서만 피파 오래 하세요,-1
2169,필리포 인자기,101,그리고 이글또한 써보지도 않고 구리다는 병진이꽈 케이스에 속하는 글이므로 당신을 또다른 병진이로 임명하겠습니다.,-1
2170,필리포 인자기,101,"최고의 성능은 아닙니다^^인자기에게도 장단점이 있습니다. 장점이야 잘 아실테고, 단점은 탱크같은 캐릭이 아니라는 점입니다. 그렇지만 구린 캐릭은 아닙니다. 참고하십시오^^",-1
2171,필리포 인자기,101,그리고 이 글 또한 제가 바로 위에 다시 복붙해서 쓸 내용에 들어가는 써보진 않았지만 구리다 <<< 의견에 속하므로 다시 글을 올리도록 하겠습니다.,-1
2172,필리포 인자기,101,안써보고 안좋다라고 말하는게 문제인거임,-1
2173,필리포 인자기,101,똥인지 된장인지 먹어봐야 구별이 가능하시다면 제가 사과드리겠습니다 :),-1
2174,필리포 인자기,101,결론 - 인자기를 써본적이 없다. 하지만 구리다. 전형적인 병진이꽈 케이스,-1
2175,필리포 인자기,101,이게 바로 전형적인 모르겠다 그냥 까고보자 병진이꽈 케이스 ㅋ,-1
2176,필리포 인자기,101,ㅈㄴ 노잼ㅋㅋㅋ,-1
2177,필리포 인자기,101,부정적 의견에 분탕쳐대는 그분과 저는 무슨 상관인가요.. 제 글의 어떤 부분이 누군가를 옹호하고 있는 건지요.. 제 글의 핵심은 실제로 사용해보지도 않고 특정 선수를 폄하하는 글은 도움은 커녕 싸움만 유발한다는 거지요..,-1
2178,필리포 인자기,101,그니까 님이 현티어 프로 2부인거임아마 지금 프로 배정받은거보면 전 시즌은 월클이었을거고,-1
2179,필리포 인자기,101,머가 이리 시끄러워 ㅅㅂ 이거 그냥 ㅈㄴ 후지다며,-1
2180,필리포 인자기,101,인...직,-1
2181,필리포 인자기,101,ㅋㅋㅋㅋㄱ지능형이네 이거 인지기ㅅㅂㅋㅋㅋㅋ,-1
2182,필리포 인자기,101,Dadaman님 등등 많은분들께안녕하세요 이오이유우(티티노구)입니다 계정정지가되어 부계정으로 글을 작성합니다제가 오해한 부분이 있었네요 그부분에 대해선 사과드립니다저는 말씀드린대로 프로 유저이고 인자기 원맨팀을 운용하고 있습니다처음에는 그저 인지기가 좋아서 글을썼을 뿐인데 많은분들이 인지기를 욕해서 발끈했던부분 사과드립니다. 정말 죄송합니다. 또한 저의 직업이 에이전시고 차는 파나메라라고 밝혔는데 사실 전 방구석 개백수고 버스타고 다닙니다. 죄송합니다,-1
2183,필리포 인자기,101,ㅋㅋㅋㄱㅋ막줄이 핵심이네,-1
2184,필리포 인자기,101,그분 환자셔서 그럼..,-1
2185,필리포 인자기,101,유우아오이(티티노구) 님은 제가 말한거에 답변을 안다네요 자기 할말만하고.. 지적하면 다른곳가서 댓글달고 지적하면 병진이라느니 새키라느니 게시판에 언급을하고 욕을해대네요 아마 다음달엔 후회하실겁니다,-1
2186,필리포 인자기,101,그가 처음 국가대표에 소집되어 훈련장에 나타났을 때 우리는 넋을 잃고 바라봤습니다이제껏 봐왔던 선수들 중 가장 형편없는 테크닉의 소유자였거든요 그럼에도 불구하고 그는 계속 골을 넣었습니다-파울로 말디니-공격수가 골만잘넣으면되지 정검언제끝나냐 정무야,-1
2187,필리포 인자기,101,감성 뽕 최상 ㄹㅇ,-1
2188,필리포 인자기,101,인자기는 축구를 전혀 할줄 모른다 다만 항상 올바른 위치에 있을 뿐이다 - 요한 크루이프 -실축 반영 기가맥힌데 왜 뭐라하냐 ㅋㅋ,-1
2189,필리포 인자기,101,"인증안하시는분들은 다들 프로, 월클유저들이라서 그런거죠 누가 프딱이 월딱이를 자랑이라고 올리겠습니까...",-1
2190,필리포 인자기,101,인쟈기 좋던데,-1
2191,필리포 인자기,101,뭐라는거야 씹덕련이,-1
2192,필리포 인자기,101,"저는 인자기를 써보지 않았습니다.근데 뭔가 읽으면 읽을 수록 ""유우아오이""님이 인자기의 이미지를 더 안 좋게 만드는 것 같아요...괜히 막 쓰기 싫어지고 진짜 구린 것 같고...",-1
2193,필리포 인자기,101,인자기 팬이지만 피파가 버린남자다... 침투 원툴임걍,-1
2194,필리포 인자기,101,여기가 진짜 재미나는 곳이군요~ 음 근데 별점테러가 심각한데 댓글 때문에 더 그런것 같습니다.,-1
2195,필리포 인자기,101,아직 콘 인자기 써보진 않았지만 수많은 좋다는 선수 쓰고 바꿔봐야 내가 좋아하는 선수가 최고임 어떤 카드든 하자는 있음 완벽한 선수는 없음 콘 드록바도 완벽이라고 느껴지지 않음 . 개인적으로 이탈리아 국대로 부캐팀있는데 핫5카도 골잘 넣고 침투잘하고 예상지 못한곳에서 골 잘 넣어줌. 인자기 실축 참고해서 한번 써보시길 잘생기고 간지나고 독특함. 아이콘은 더 좋을듯 이건 예상임.,-1
2196,필리포 인자기,101,인자기에 대해 단점 하나라도 서술하는 순간 발작버튼 on,-1
2197,필리포 인자기,101,인자기가 간지나고 멋진 선수에다가 어느정도 장점을 가지고 있는건 맞는데 얼토당토 않는 장점들을 서술하고 단점이 없다고 말하면서 평가창 씹창내고 있는 유우아오님에게 이 댓글을 바칩니다,-1
2198,필리포 인자기,101,아너무까지말아요 우리 인자기형님,-1
2199,필리포 인자기,101,"근데 얘는 이렇게 나오는게 정상 아니냐볼컨, 드리블, 스피드는 국대동료 말디니가 욕할 정도인데골결이랑 위치선정은 좋아보이던데",-1
2200,필리포 인자기,101,그리고 가서 원창연인지 병진한ㅌ ㅔ 아빠라고 부르면서 별풍선 쏘러 가렴^^,-1
2201,필리포 인자기,101,그런대 인자기형님 평점 너무조져놧네,-1
2202,필리포 인자기,101,인자기 이틀차후기 오늘도 아침에 일어나서 공경 10판정도 돌렷습니다포메 41212 포메에서 rs ls번갈아가며 냅둿는대 아뭔가 인자기스러운 플레이가안나와서 간재인님 523 포메에 ls st rs  중  ls 인자기 st 크포 rs셉첸 이렇게두고하니 진정한 침자기 줍자기가되었네요,-1
2203,필리포 인자기,101,ㅋㅋ 와드,-1
2204,필리포 인자기,101,원창연 사형선고 제대로 받으셨네..,-1
2205,필리포 인자기,101,ㅋㅋㅋㅋ 애쓴다,-1
2206,필리포 인자기,101,객관적인 리뷰 ㅆㅅㅌㅊ 이런게 선수평가지,-1
2207,필리포 인자기,101,ㄹㅇㅋㅋ 이기적인샠들,-1
2208,필리포 인자기,101,감싸주다가 저래되니 발빼네 ㅉ,-1
2209,필리포 인자기,101,ㅠㅠ 갱뱅당하네.. 돌아가면서 따묵노 ㅠㅠ 허벌ㅜ,-1
2210,필리포 인자기,101,ㅠㅠ 강간당하네.. 불쌍.. 쳐키운 어매가 다 불쌍하다 대성통곡 ㅠㅠ,-1
2211,필리포 인자기,101,ㄹㅇ,-1
2212,필리포 인자기,101,베충이들도 피파하냐 ㅋㅋ 더러운색기들,-1
2213,필리포 인자기,101,아직도 씨부리고 다니네.. ㅉㅉ 열심히해!,-1
2214,필리포 인자기,101,그리고 다른 콘 게시판가니 너 욕 엄청 먹던데 ㅋㅋㅋ사돈남말 지려버렸다 ㅋㅋㅋ,-1
2215,필리포 인자기,101,나는 좋다고했다고.. 왜 안한 말을 대체..,-1
2216,필리포 인자기,101,"정보) 유우아오이는 9살 연상 추남 개그맨과 결혼했다, 킹리적 갓심으로 추측해보는거지만 유우아오이 닉네임을 가진 저 선생님은 추남일 가능성이 농후해보인다 물론 뇌피셜임 ㅋㅋ",-1
2217,필리포 인자기,101,유우아오이가 뭔지 궁금해서 구글링 해봤더니 1985년생 유부녀 일본 여배우 ㅅㅂ ㅋㅋ,-1
2218,필리포 인자기,101,"아니지, 지구가 둥글단걸 직접 돌아보고 나서야 알게됐듯이, 우매한 니들이 직접 인자기를 써보면 그때서야  니들 ㅂㄹ을 탁~ 치면서아 인자기가 좋구나 라고 깨닫겠지",-1
2219,필리포 인자기,101,이안러쉬같은거 좋다고 빤적없고 그것들보다 구리다고는 한적있음 난독부터 고치고오세요~~,-1
2220,필리포 인자기,101,걍 ㅇㅇㅇㅇㅇ 이놈이 문제인 듯,-1
2221,필리포 인자기,101,오우오우 평가창에서 전쟁중이네 다 나가 D지십시오 휴먼 평가를 쓰는칸에 개인적인의견을 상대방 한테 강권하네 ㅉ안봐도 꼰대군,-1
2222,필리포 인자기,101,피온에서 인자기쓴다그려면 간지나는줄 아나보네ㅋㅋㅋㅋ,-1
2223,필리포 인자기,101,"갈리오4위, 황알라, 이슬람꿀사과, 독일어과, 하마구조대, Dadaman병진이들 목록. 꼭 믿거하세요^^",-1
2224,필리포 인자기,101,"갈리오 어록 - 리네커와 솔샤르는 축구역사상 통틀어 희대의 축구 황제이다.고로 리네커와 솔샤르를 쓰는것만이 피파4에서도 슈챔을 달수 있다.리네커와 솔샤르는 이름만 다른 선수일뿐 성능은 동일하다.약발4 선수를 쓰면 슈챔이 될 수있다.인자기는 선수가 아니다. 감독이다. 나는 인자기를 써보진 못했지만(돈이없어서),인자기는 리네커와 동일한 캐릭이다.",-1
2225,필리포 인자기,101,싸움구경 볼랫더니 많아서 다 보지도 못하겟네 내일와서 다시 봐야지,-1
2226,필리포 인자기,101,어디서 소문났나욬ㅋㅋ,-1
2227,필리포 인자기,101,어따대고 반말에 훈계질이야 병신같은정신병자 새끼가 ㅡㅡ,-1
2228,필리포 인자기,101,그럼 어록 더 늘리고 좋음 ㄱㅊㄱㅊ,-1
2229,필리포 인자기,101,오 나도 슈케르가 더좋음 슈케르는 좀 진짜 되게좋긴해,-1
2230,필리포 인자기,101,유우아오이는 정신병이 확실하다 평가창에 평가도 못하게하네 ㅋㅋㅋ 참고로 나는 5렙찍을 때 까지쓰고 한 4판더 써봄 개별로임 걍 썩콘쓰는 느낌임 슈케르 써봤는데 슈케르보다 별로임 인자기팬도 써보면 쟤처럼은 안빨아줌 정신병이거나 인자기아들이 확실함,-1
2231,필리포 인자기,101,ㄷㅊ,-1
2232,필리포 인자기,101,유우아오이련아 1대1뜨자 걍 넌 말이안통한다 피파닉네임 불러라 존말로할떄,-1
2233,필리포 인자기,101,이딴 똥콘가지고 싸우지좀마라 좀 선수평가좀 훑어보고 요즘 뭐가 좋나 동향좀 파악하려니까 페이지를 넘겨도 넘겨도 인자기네 짜증나게,-1
2234,필리포 인자기,101,인자기 후기 자유게시판에 2탄 적었어요 참고하세요~~ 감성과 성능 간지 이제 다가지게 되었으니 싸우지마세요~~,-1
2235,필리포 인자기,101,이제는 그냥 인자기에 최면 걸린 조현병 환자로 보임...,-1
2236,필리포 인자기,101,"하마구조대는 솔샤르, 리네커와 더불어 인자기는 완벽하게 요한크루이프 핫시즌 선수와 완전히 동일한 캐릭이라고 주장하고 있습니다.물론 이 병진도 인자기를 사용해보진 않았습니다.",-1
2237,필리포 인자기,101,야발 콘자기 좋긴한데 너무 극성으로 빨아재끼네 ;; 그럼 오히려 마이너스라니까 장점 단점이있는선순데 분명히,-1
2238,필리포 인자기,101,네 지하단칸방에서 인자기 빨고 사세요 ㅎㅎ,-1
2239,필리포 인자기,101,ㄹㅇ 이거랑 핫크루이프5카랑 체감 아예 똑같음 몸쌈은 둘다 바람개비 수준임,-1
2240,필리포 인자기,101,"얼마나 논리로서 나한테 뚜드려 쳐맞았으면 내가 댓글 한번 안달아줬다고 기분이 째진다냐 갈릭치킨아~ 내가 지금 이글을 뭐라 답변을 해주고싶은데, 대체 뭔 개소린지 이해가 안가서 당췌 대답을 못해주겠다. 정신좀차려라 병진아~",-1
2241,필리포 인자기,101,ㅇㅇ 다른법인데 다른말했다고 똥글에 병진은 아니죠 ..,-1
2242,필리포 인자기,101,ㄹㅇ가족중에 '자기' 라는 이름 쓰고있는 레어닉친척 있는듯,-1
2243,필리포 인자기,101,아~~~~~~~ 보통 챌2나 3에 더 많이 있어~~~~~~ 지금 잠깐 내려온거야 ㅠㅠ,-1
2244,필리포 인자기,101,참고로 인자기 평가게시판에 댓글이 달릴 때마다 항상 나타나서 답글을 친히 남겨주고있다.,-1
2245,필리포 인자기,101,유우아오이 = 인자기 그 자체 또는 인자기 친척항상 모든 댓글에 그가 있다. 그 이름은 유우아오이현재 그는 월클 1부에 있고 팀 득점 1위가 인자기라서 인자기 최고라고 말하고 있다.,-1
2246,필리포 인자기,101,"그냥 지나갈라다가 한 2,3일 계속 병떨길래 글남긴다",-1
2247,필리포 인자기,101,인자기를 까내리는 내용이 아니고 님의 논리를 까는 내용들임문해력 수준을 보니 최종학력이 눈에 보임,-1
2248,필리포 인자기,101,그냥 배첼러지 뭐. 외국대학교 출신이란다.,-1
2249,필리포 인자기,101,"일단 신고는,했네요 차단방법 찾아보고 바로 할렵니다 전",-1
2250,필리포 인자기,101,전 저번에 댓글 신고하니깐 유저도 차단된듯이 안보였었어요!,-1
2251,필리포 인자기,101,"뒤지게 까이는 대표: 에우제비우, 크루이프, 우고 산체스뒤지게 빨리는 대표: 피를로, ""인자기""",-1
2252,필리포 인자기,101,넹 차단하면 안보이긴 한데 그래도 가끔식 와서 보세요 은근 얘 말하는거 보면 개콘 뺨 후려칠만큼 어이없어서 웃겨요 ㅋㅋㅋ,-1
2253,필리포 인자기,101,븅신새끼 지가 그러니까 남들도 지랑 별 차이 없는줄 아네,-1
2254,필리포 인자기,101,ㅋㅋㅋㅋ 집에서 여자도 없이는 왜 들어가는거냐 여자집착하는게 정신병티내노,-1
2255,필리포 인자기,101,ㄴ 네 다음 고졸,-1
2256,필리포 인자기,101,"철병진색히야. 니가 지금 똥글을 싸지르는것처럼, 엉아도 엉아가 쓰고싶은 글을 싸지르는건 니가 병진같이 집에서 여자도 없이 모니터보면서 니 병진색히들 싸지르는거와 매한가지란 사실을 좀 인지하도록해라",-1
2257,필리포 인자기,101,인자기맘 유우아오이님 전 은카케미까지 받은 주공돈 골결 117 양발 쓰겠습니다 ^_^,-1
2258,필리포 인자기,101,오늘도평화로운피벤이군요...,-1
2259,필리포 인자기,101,오 역시는 역시 여지없이 답글 달아주네 혼자 열심히 씨부리세요 ㅋ,-1
2260,필리포 인자기,101,ㅋㅋㅋㄱㅋㅋㅋ봐바 결국 너도 주관적인거잖아 반박제대로 1도못하네ㅋㅋㅋ 나는 그냥 인자기가 골주워먹기달인으로 밖에 안보여서 감성값하나모르겠고 성능도 리네커급인거같애^^ 내생각엔 그래 남들도 그렇게 생각하고 알겠니 반박하지마라 그러니까,-1
2261,필리포 인자기,101,여기 태반이 아예 써본적도 없는 병진이들이니 무시하시면 됩니다^^,-1
2262,필리포 인자기,101,결론 신보석도 사지말라했다 끝,-1
2263,필리포 인자기,101,이건 안써봐서 모르겠는데 인자기 LH만 써도 좋던데,-1
2264,필리포 인자기,101,ㅋㅋㄱㄱㄱㅋㄱ인자기아들보다 더한듯,-1
2265,필리포 인자기,101,ㅋㅋ 얘를 성능으로 빠는새ㄱ끼도있네,-1
2266,필리포 인자기,101,"닉넴은 현재 프로선수 준비중이라 어렵습니다만, 이거는 진짜 별롭니다 핫 크루이프5카랑 아예 똑같다고 보면 됩니다 카드는 현재 팔앗고 팀갈 하는 중입니다!",-1
2267,필리포 인자기,101,좋든 말든 톱에 얘 있으면 뭔가 멋지고 뿌듯하겠다..,-1
2268,필리포 인자기,101,아......팬심으로도 도저히못쓰겠네.........................이건쫌.......절레절레,-1
2269,필리포 인자기,101,아오 내수수료ㅋㅋ 적정가 30~40이 적당하다,-1
2270,필리포 인자기,101,진짜 개쓰레기 돈날렸네,-1
2271,필리포 인자기,101,"아쉽게도 제 부모님 숫자는 2, 영어로 two, 독일어로 zwei 입니다 :)",-1
2272,필리포 인자기,101,이제 곧 인자기이자 인자기 친척인 유유아오이님께서 친히 반박글 남기실거임,-1
2273,필리포 인자기,101,인자기 = 리네커 = 이언 라이트 = 이안 러시 from 피파 프로 신보삭 피셜,-1
2274,필리포 인자기,101,",,말투 띠꺼운거 죄송여 저도,,",-1
2275,필리포 인자기,101,오해를 풀려고 썼어요.. 죄송합니다,-1
2276,필리포 인자기,101,야발년들아 왜 신성한 우리 쟈기 선수평에서 아주 소설 씹장문을 쓰냐 일기장에 써라ㅡㅡ,-1
2277,필리포 인자기,101,골결에 미친 자기자기 우리자기로써는 약발이 3이건 1이건 ㅈㄸ 상관없음,-1
2278,필리포 인자기,101,아.. 왜 약발 3이냐 4로만 나와도 인기 더 많겠구만,-1
2279,필리포 인자기,101,ㅇㅇ,-1
2280,필리포 인자기,101,인자기는 팬심인데..,-1
2281,필리포 인자기,101,선수평가 떠있길래 구경왓더니 왠 병신하나 있네,-1
2282,필리포 인자기,101,"일단 저는 리네커가 충분히 좋다고 생각합니다 그래서 딱 인자기 = 리네커 라고생각합니다골도 잘넣고 스루패스온 공 빨리 받으려는 모습, 슛 차는거까지 다 좋아요하지만 리네커랑 다를게 없습니다 오히려 약발슛은 리네커가 좋습니다",-1
